gene_short_name,PFAL1,PFAL2,PFAL3,PFDR1,PFDR2,PFDR3
Gm10597,0.322618,0.256396,0.458776,0.164478,0.081457,0
Gm10598,0.0438794,0.14226,0.00118479,0.0282989,0.0163055,0.038089
Gm106,0.0263206,0.103907,0,0.0888941,0.104032,0
Gm10601,0.00569805,0.0122517,0.015321,0.0147219,0.0748595,0
Gm10602,0.253316,0.16703,0.567014,0.684843,0.164069,0
Gm10604,0.0376459,0,0,0.0416841,0,0
Gm10608,0.712814,0.366815,0.382622,0.519398,0.277578,0.124805
Gm10610,0,0,0,0,0,0
Gm10612,0,0.0990331,0,0,0.0473942,0
Gm10615,0.140163,0.184284,0.334792,0.249652,0.133193,0.284799
Gm10617,0.0404524,0,0,0.134608,0,0
Gm10619,0,0,0,0,0,0
Gm10620,0,0,0,0,0,0
Gm10621,0.687206,0.265215,0.258665,0.228064,0.17697,0
Gm10629,0,0,0,0,0,0
Gm10631,0,0,0,0,0,0
Gm10634,0,0,0,0,0,0
Gm10638,0.100039,0.128672,0.163275,0,0.128348,0
Gm10639,9.98403,10.5027,9.20439,7.36697,5.81945,12.2155
Gm10642,3.90748,2.5675,2.69491,4.02786,3.4989,3.42346
Gm10643,0.209666,0.244216,0.32266,0.448726,0.21811,0.9901
Gm10644,0.408208,0.328413,0.459688,0.407099,0.53292,0.846591
Gm10645,0,0,0,0,0,0
Gm10647,0.0696234,0.0949148,0.542454,0.591008,0.183786,0
Gm10649,0.0368463,0,0.0582055,0,0,0
Gm10650,0,0,0,0,0,0
Gm10651,0.280527,0.0323409,0.01932,0.0757097,0.268514,2.37093
Gm10653,0.107108,0.162765,0.0339309,0.380835,0.277188,0.0237323
Gm10654,0,0,0,0,0,0
Gm10655,0,0,0,0.0481648,0.11067,0
Gm10657,0,0,0,0.0695405,0.0776607,0
Gm10658,2.95176,2.02589,1.0779,1.98064,4.7508,0
Gm10660,0.34409,0.444737,0.58171,0.30935,0.330185,0
Gm10662,0,0,0,0,0,0
Gm10663,0,0,0,0,0,0
Gm10664,0,0,0,0.0380062,0,0
Gm10665,0,0,0,0,0.0204305,0
Gm10666,0,0,0,0,0.0227249,0
Gm10668,0,0,0.0775376,0,0,0
Gm10670,0,0,0,0,0.0204305,0
Gm10676,0.0470514,0,0.0487145,0.0173249,0.0969736,0
Gm10678,0,0.00434187,0,0.00377749,0.00442281,0
Gm10679,0,0.23676,0,0.00373219,0.00435873,0
Gm10680,618.109,803.801,319.48,214.576,234.31,141.349
Gm10684,0,0,0.0645889,0.0932788,0,0
Gm10689,1.22382,1.62282,1.52511,1.35949,0.286048,0.000160706
Gm10691,0,0,0,0,0,0
Gm10693,0.00325198,0.00275502,0.00180906,0.00145243,0.00329997,0.00594835
Gm10696,0,0,0,0,0,0
Gm10697,0,0,0,0,0,0
Gm10698,6.3092,8.6284,5.56202,6.83378,4.51808,5.21475
Gm10699,0.197438,0.339442,0.090615,0.307578,0.268768,0.302101
Gm1070,0.0141083,0.0377858,0,0.0157101,0.0178732,0
Gm10701,0,0,0,0,0,0.907195
Gm10702,0,0,0,0,0,0
Gm10704,0.259905,0.444205,0.431867,0.33452,0.615721,0.0334242
Gm10705,13.1861,16.2237,12.0408,11.3243,9.25917,4.54179
Gm10706,0,0,0,0,0,0
Gm10709,4.14577,3.90988,2.79387,3.86215,3.18588,4.41253
Gm10710,0,0,0,0,0.0162597,0
Gm10711,0,0,0,0,0,0
Gm10712,0.199689,0.141037,0,0,0,0
Gm10713,0.00144391,0.0233484,0,0.321959,0.00162331,0
Gm10714,0,0,0,0,0,0
Gm10717,47.8833,162.527,223.218,65.7493,69.1546,7.91826
Gm10718,145.279,727.934,1031.18,296.752,381.545,197.712
Gm10719,67.2208,769.969,1090.93,302.922,416.347,47.7799
Gm10720,6.01299,33.6825,48.3687,16.6887,16.2486,8.75008
Gm10722,21.4305,49.2926,73.3573,29.7546,23.301,15.5898
Gm10728,0,0,0,0,0,0
Gm10729,0,0,0,0,0,0
Gm10731,0.00441206,0.00729772,0.0592978,0.00609602,0,0
Gm10735,0,0,0,0,0,0
Gm10737,0,0,0,0,0,0
Gm10742,0.00187915,0.0499633,0.00019261,0.0351851,0.0197952,0
Gm10748,0,0,0,0,0,0
Gm10749,1.17004,0.435591,0.812109,0.63336,0.229667,1.0653
Gm10750,0,0,0,0,0,0
Gm10754,0,0,0,0,0,0
Gm10760,0,0,0,0,0,0
Gm10762,1.7775,1.86547,0.747611,0.877537,1.63588,0.95722
Gm10764,0,0.398888,0,0,0,0
Gm10766,0,0,0,0,0,0
Gm10767,0.292024,0.589476,0.294692,1.07192,0.900177,1.77985
Gm10768,78.6511,43.4267,25.0388,51.3712,65.8568,41.6474
Gm10770,0,0,0,0,0,0
Gm10774,19.8911,24.1964,20.1215,28.5608,24.7612,12.038
Gm10775,0,0,0,0,0.0590091,0
Gm10778,1.19931,1.38358,1.00912,1.05004,0.835735,1.3655
Gm1078,0,0,0,0,0.0768783,0
Gm10780,21.0195,12.4175,14.4555,19.9804,20.6321,19.8982
Gm10782,0,0,0,0,0,0
Gm10785,0.159062,0.450376,0,0.146392,0.236292,0.404755
Gm10787,0,0,0,0.0362067,0,0
Gm10794,0,0,0,0,0,0
Gm10797,0,0,0,0,0,0
Gm10799,0,0,0,0,0,0
Gm10800,988.579,5897.04,8131.79,2230.4,2981.51,963.748
Gm10801,69.4713,395.367,558.758,162.618,226.839,27.994
Gm10803,0,0,0,0,0,0
Gm10804,0.55547,0.634335,0,0.725991,0.348119,0.613518
Gm10805,0,0,0,0,0,0
Gm10807,0,0,0,0.0368236,0,0
Gm10812,0.281013,0,0.230277,0.158271,0,0
Gm10813,0,0,0,0,0,0
Gm10818,0.0296594,0,0.0464843,0,0,0
Gm10819,0.60742,0.792882,0.327909,0.240929,0.391235,0
Gm1082,0.0159293,0,0,0.0181306,0.020822,0
Gm10837,0,0,0,0,0,0
Gm10840,0,0,0,0,0,0
Gm10842,0,0,0,0,0,0
Gm10845,0,0,0,0,0,0
Gm10849,0,0,0,0,0,0
Gm10855,0.0188498,0.0491356,0,0,0,0
Gm10860,0,0.032229,0,0,0,0
Gm10863,0,0,0.0673368,0.0488265,0.168846,0
Gm10874,0.37774,0.481088,0.494295,0.369968,0.308321,0.350899
Gm10912,0.12193,0.164991,0.197133,0.181614,0,0
Gm10913,4.35E-05,0,0,1.05E-05,0,0
Gm10916,0.827709,0.843888,0.917439,0.432689,1.978,0
Gm10921,0,0,0.00191428,0,0,0
Gm10922,0,0,0.00192379,0,0,0
Gm10923,3.52E-05,0,0,0.000730444,0.262131,0
Gm10929,0,0.0546784,0.101773,0,0.1943,0
Gm10930,3.66E-06,0.163316,0.124074,0.0819907,3.51E-05,2.1696
Gm10931,0,0,0,0,0,0
Gm10935,0.261166,0.405469,0.504501,0.493772,0.248852,0
Gm10936,0,0,0,0,0,0
Gm10941,0,0,0,0,0,0
Gm10944,0,0,0,0,0,0
Gm10945,0,0,0,0,0,0
Gm10948,0,0,0,0,0,0
Gm10959,0,0,0,0,0,0
Gm10961,0,0,0,0,0,0
Gm10964,0,0,0,0,0,0
Gm10972,0,0,0,0,0,0
Gm10974,0,0,0,0,0,0
Gm10985,0,0,0,0,0,0
Gm10999,0,0,0,0,0,0
Gm11007,9.54102,15.628,5.60018,13.5012,13.6254,10.9463
Gm11008,10.9955,11.8631,8.05496,26.2591,17.9798,15.9747
Gm11009,0,0.0807457,0,0,0,0
Gm11011,0,0,0,0,0,0
Gm11019,0,0,0,0.0399123,0,0
Gm11020,0,0,0,0,0,0
Gm11025,0.210215,0,0,0,0,0
Gm11027,43.5872,29.3919,42.0729,33.2423,27.7623,30.9845
Gm11032,0,0,0,0,0,0
Gm11033,0,0,0,0,0.0275348,0
Gm11034,0,0,0,0,0,0
Gm11035,70.7394,0,90.3612,0,0,0
Gm11037,0,0,0,0,0,0
Gm11042,0,0,0,0,0,0
Gm11044,0,0,0,0,0,0
Gm11052,0.0252841,0.100599,0.000188779,0.0303784,0.00298567,0
Gm11060,0,0,0,0,0,0
Gm11062,0,0,0,0,0,0
Gm11065,0,0,0,0,0,0
Gm11077,0,0,0,0,0,0
Gm11084,0,0,0,0,0,0
Gm11096,0,0,0,0,0,0
Gm11099,0,0,0,0,0,0
Gm1110,0,0,0,0,0,0
Gm11100,0.0518367,0,0.119464,0,0.0337458,0
Gm11105,0,0,0,0,0,0
Gm11107,0,0,0,0,0,0
Gm11109,0,0,0,0,0,0
Gm11110,0.146654,0,0,0,0,0
Gm11111,0,0,0,0,0,0
Gm11114,0,0,0,0,0,0
Gm11115,0,0,0,0,0,0
Gm11116,0,0,0,0,0,0
Gm11127,0.356896,0.257974,0.377632,0.402853,0.278372,0.556292
Gm11128,0.612134,0.330043,0.386715,0.532338,0.590091,0
Gm11131,0.219598,0.236962,0.11635,0.246858,0.0904832,0.533655
Gm11143,0,0,0,0,0,0
Gm11146,0,0,0,0,0,0
Gm11149,0,0,0,0,0,0
Gm11168,9.667,58.0183,64.6038,15.9312,25.0522,5.00111
Gm11172,0,0,0,0,0,0
Gm11175,17.7652,14.2436,15.5592,12.728,12.7353,15.4621
Gm11184,0,0,0,0,0,0
Gm11185,0.130407,0.0650287,0.153748,0.110738,0.000294745,0
Gm11186,0,0,0,0,0,0
Gm11187,6.60E-07,0.00352603,0,0,0,0
Gm11188,0,0,0,0,0,0
Gm11189,0.219578,0.170307,0.463183,0.116563,0.346936,0
Gm11190,0,0,0,0,0,0
Gm11191,0,0,3.66E-05,0,0,0
Gm11192,0,0,0,0,0,0
Gm11193,0,0,0,0,0,0
Gm11194,0,0,0.0300154,0.0107782,0.0238172,0
Gm11195,0,0,0,0,0,0
Gm11196,0.609486,1.41687,0.651218,1.41072,1.30403,0.433577
Gm11197,0,0,0,0,0,0
Gm11198,0,0.0629548,0,0,0.0637832,0
Gm11199,0,0,0,0,0,0
Gm11200,0,0,0,0,0,0
Gm11201,0,0,0,0,0,0
Gm11202,0,0,0,0,0,0
Gm11203,0,0,0,0,0,0
Gm11204,0,0,0,0,0,0
Gm11205,0,0,0,0,0,0
Gm11206,1.26271,1.25675,0.900574,2.5046,2.10754,1.73666
Gm11207,0,0,0,0,0,0
Gm11209,0,0,0,0,0,0
Gm11210,0,0,0,0,0,0
Gm11211,0,0,0,0,0,0
Gm11212,0,0,0,0.157901,0,0
Gm11213,0,0,0,0,0,0
Gm11214,0.00016176,0.000225189,6.79E-05,2.59E-05,0.000680436,0
Gm11216,0,0,0,0,0,0
Gm11217,0.369884,0.364289,0.418768,0.255252,0.348073,0.183412
Gm11218,0,0,0,0,0,0
Gm11219,0,0,0,0,0,0
Gm11220,0,0,0,0,0,0
Gm11221,0.000924514,0,0.000671641,0,0.000574476,2.32099
Gm11222,0.00205018,0.00266662,0.00132253,0.1124,0.124084,0.0228262
Gm11223,0.193312,0.344177,0.17822,0.111771,0.0694856,0
Gm11224,0.0490063,0.0131923,0.00144066,0.00689811,0.00795706,0
Gm11225,0,0,0,0,0,0.0166055
Gm11226,1.35768,1.25802,1.42461,1.17807,1.1278,1.46582
Gm11227,0,0,0,0,0,0
Gm11228,0,0,0,0,0,0
Gm11229,0,0,0,0,0,0
Gm1123,0,0,0,0,0,0
Gm11231,0,0,0,0,0,0
Gm11232,0,0,0,0,0,0
Gm11233,0,0,0,0,0,0
Gm11234,0,0,0,0,0,0
Gm11235,0,0,0.0245366,0,0,0
Gm11236,0,0,0,0,0,0
Gm11237,0,0,0,0,0,0
Gm11238,0,0,0,0,0,0
Gm11239,0,0,0,0,0,0
Gm11240,0,0.0876058,0,0,0,0
Gm11241,0,0,0,0,0,0
Gm11242,0,0,0,0,0,0
Gm11243,0,0,0,0,0,0
Gm11244,0,0,0,0,0,0
Gm11245,0,0,0,0,0,0
Gm11246,0,0,0,0,0,0
Gm11247,0,0.0136141,0,0.107239,0,0
Gm11248,0,0,0,0,0,0
Gm11249,0.326653,0.0637334,0.269,0.261232,0.103206,0.00388988
Gm11250,0.41028,0,1.81125,0,0,0
Gm11251,0,0,0,0,0,0
Gm11252,0,0,0,0,0,0
Gm11253,0,0,0,0,0,0
Gm11254,0,0,0,0,0,0
Gm11255,0,0,0,0,0,0
Gm11256,0,0,0,0,0,0
Gm11257,0,0,0,0,0,0
Gm11258,0,0,0,0,0,0
Gm11259,0,0,0,0,0,0
Gm11260,0,0,0,0,0,0
Gm11261,0.41746,0.534619,0.515446,1.6292,0.387313,0
Gm11262,0,0,0,0,0,0
Gm11263,6.16946,7.4022,8.19448,8.70245,7.0139,8.27773
Gm11264,0,0,0,0,0,0
Gm11266,1.63271,2.65944,0.927966,4.43458,4.54857,1.56814
Gm11267,0,0,0,0,0,0
Gm11268,0,0,0,0,0,0
Gm11269,0,0,0,0,0,0
Gm11270,0,0,0,0,0,0
Gm11271,0,0,0,0,0,0
Gm11273,0.123898,3.21187,0,0.00159767,0.241332,0
Gm11274,0,0,0,0,0,0
Gm11278,0,0,0,0,0,0
Gm11279,0,0,0,0,0,0
Gm11280,0,0,0,0,0,0
Gm11281,0,0.126104,0.103222,0,0,0
Gm11282,0,0,0.0494026,0,0,0
Gm11283,0,0,0,0,0,0
Gm11284,0,0,0,0.000306149,0,0
Gm11285,9.11E-06,2.52E-06,1.99E-06,0.000637801,0.000254997,0
Gm11286,0,0,0,0,0,0
Gm11287,2.09358,3.97216,1.84115,0.962211,0.645969,0
Gm11288,0,0,0,0,0,0
Gm11289,0,0,0,0,0,0
Gm11290,0,0,0,0,0,0
Gm11291,0,0,0,0,0,0
Gm11292,0,0,0,0,0,0
Gm11293,0,0,0,0,0,0
Gm11295,0.0072146,0.000858431,0.00164601,0.0111902,0.000397068,0
Gm11296,0,0,0,0,0,0
Gm11297,0,0,0,0,0,0
Gm11298,0,0,0,0,0,0
Gm11299,0,0,0,0,0,0
Gm11300,0,0,0,0,0,0
Gm11302,0,0,0,0,0,0
Gm11303,0,0,0,0,0,0
Gm11304,0,0,0,0,0,0
Gm11305,0,0,0,0,0,0
Gm11306,0,0,0,0,0,0
Gm11307,0,0,0,0.0492453,0,0
Gm11308,0,0,0,0,0,0
Gm11309,0,0,0,0,0,0
Gm11310,0,0.105337,0,0,0,0
Gm11311,0,0,0,0,0,0
Gm11313,0,0,0,0,0,0
Gm11314,0,0,0,0,0,0
Gm11316,0,0,0,0.0984523,0,0
Gm11317,0,0,0,0,0,0
Gm11318,0,0,0,0,0,0
Gm11319,0,0,0,0,0,0
Gm11320,0,0,0,0,0,0
Gm11321,0,0,0,0,0,0
Gm11322,0,0,0,0,0,0
Gm11323,0,0,0,0,0,0
Gm11325,0,0,0,0,0,0
Gm11326,0,0,0,0,0,0
Gm11327,0,0,0,0,0,0
Gm11328,0,0,0,0,0,0
Gm11329,0,0,0,0,0,0
Gm11331,0.135593,0,0.0917607,0,0.127767,0
Gm11332,1.09148,2.40918,0.365958,0.024463,0.622521,0.00790427
Gm11333,0,0,0,0,0,0
Gm11334,0,0,0,0,0,0
Gm11335,0.132321,0,0.196367,0.29249,0.257045,0
Gm11336,0.825504,1.71445,1.75315,0.408376,0.632372,0.439834
Gm11337,0,0,0,0,0,0
Gm11338,0,0,0.188577,0.205979,0.0810848,0
Gm11339,0,0,0,0,0,0
Gm11340,0.364241,1.42339,0,0.407856,0,0
Gm11341,0.571721,0.73608,0,0,0,0
Gm11342,0.276998,0.364113,0.506762,0.158205,0.121513,0
Gm11343,0,0,0,0,0,0
Gm11344,0.998972,0,0,0.277776,0.62564,0
Gm11345,0,0,0,0,0,0
Gm11346,0.13273,0.186562,0.0789348,0.172276,0.0932905,0
Gm11348,0,0,0,0,0,0
Gm11349,0.000303127,0,6.63E-05,0.000652526,0.000167183,0.00658062
Gm11350,0,0,0,0,0,0
Gm11351,0,0,0,0,0,0
Gm11352,0,0,0,0,0,0
Gm11353,2.41364,2.10811,2.42129,2.4565,2.6052,2.23649
Gm11354,0,0,0,0,0,0
Gm11355,0,0,0,0,0,0
Gm11356,0,0,0,0,0,0
Gm11357,0,0,0,0,0,0
Gm11358,0,0,0,0,0,0
Gm11359,0,0,0,0,0,0
Gm11360,0,0,0,0,0,0
Gm11361,0.413202,0.069615,0.190807,0.948632,0.277819,0.0799544
Gm11362,0,0,0.140031,0,0,0
Gm11363,0,0,0,0,0,0
Gm11364,0,0,0,0,0,0
Gm11365,0.0713199,0,0,0.640317,0.0925809,0
Gm11366,0,0,0,0,0,0
Gm11367,0,0,0,0,0,0
Gm11368,0,0,0,0,0,0
Gm11369,0,0,0,0,0,0
Gm11370,0,0,0,0,0,0
Gm11371,0,0,0,0,0,0
Gm11372,0,0,0,0,0,0
Gm11373,0,0.314808,0,0,0,0
Gm11374,0,0,0,0,0,0
Gm11375,0,0,0,0,0,0
Gm11376,0,0,0,0,0,0
Gm11377,0,0,0,0,0,0
Gm11378,0,0,0,0,0,0
Gm11379,0,0,0,0,0,0
Gm11380,1.0836,0.634687,1.3045,0.676745,0.817625,0
Gm11381,0,0,0,0,0,0
Gm11382,0,0,0,0,0,0
Gm11383,0,0,0,0,0,0
Gm11384,0,0,0,0,0,0
Gm11385,0,0,0,0,0,0
Gm11386,0,0,0,0,0,0
Gm11387,0,0,0,0,0,0
Gm11388,0,0,0,0,0,0
Gm11389,0,0,0,0,0,0
Gm11393,0,0,0,0,0,0
Gm11397,0,0,0,0,0,0
Gm11398,0,0,0,0.14678,0.942347,0
Gm11399,0,0,0,0,0,0
Gm1140,0,0,0,0,0,0
Gm11400,0.379055,0.732377,0.811171,0.726738,0.237939,0
Gm11401,0,0,0,0.000739158,0,0
Gm11402,0.310952,0,0.0029157,0,0,0
Gm11403,0,0,0,0,0,0
Gm11404,0,0,0,0,0,0
Gm11405,0.00840504,0.00440754,0.0137793,0.0121152,0.00679643,0
Gm11406,0,0,0,0,0,0
Gm11407,0.973847,0.144072,0.491702,1.20028,1.95419,0.0777191
Gm11408,0.315039,7.19E-05,3.33E-05,2.03682,1.16153,0.00727117
Gm11409,0,0,0,0,0,0
Gm1141,0,0,0.0234518,0,0,0
Gm11410,0.106094,6.72E-06,0.301863,0,0.145786,0.000732896
Gm11411,0,0,0,0,0,0
Gm11412,0.0684131,1.89E-06,0.146687,0.000193951,0.022447,0
Gm11413,0,0,0,0,0,0
Gm11414,0,0,0,0,0,0
Gm11415,0,0,0,0,0,0
Gm11416,0,0,0,0,0,0
Gm11417,0,0,0,0,0,0
Gm11418,0,0,0,0,0,0
Gm11419,0.475822,0.217774,0,0,0.103036,0
Gm11420,0,0,0,0,0,0
Gm11421,0,0,0,0,0,0
Gm11422,0,0,0,0,0,0
Gm11423,1.29819,2.58056,1.23786,2.6199,2.26534,0
Gm11424,0.0383657,0,0,0,0,0
Gm11425,0.082056,0.22321,0.153406,0.121985,0.00593328,0.21411
Gm11426,0,0,0,0,0,0
Gm11427,0.091365,0.263192,0.139751,0.0616882,0.103736,0
Gm11428,13.2106,11.798,22.1839,16.4188,12.5373,10.7775
Gm11429,0,0,0,0,0,0
Gm11430,0,0,0,0,0,0
Gm11431,0,0,0,0,0,0
Gm11432,0,0,0,0,0,0
Gm11433,0,0,0,0,0,0
Gm11434,0,0,0,0,0,0
Gm11435,0,0,0.0333889,0,0.0561966,0
Gm11437,6.80185,5.55748,10.5838,8.51982,12.6678,7.39209
Gm11438,1.41492,3.66931,2.06395,4.68205,2.16E-05,0
Gm11439,0,0,0,0,0,0
Gm11440,0.148923,0,0,0,0,0
Gm11442,0,0,0.262762,0,0.21471,0
Gm11443,0,0,0,0,0,0
Gm11444,0,0,0,0,0,0
Gm11445,0,0,0,0,0,0
Gm11446,0,0,0,0,0,0
Gm11447,0.0688428,0,0,0.156556,0,0
Gm11448,0.165173,0.00814272,0.0401054,0.425413,0.150439,0
Gm11449,0.00617263,0.0302708,0.0127201,0.160808,0.0125584,0.00170929
Gm11450,0,1.29E-06,8.42E-08,0,0,0
Gm11451,0.356235,0,0.00897515,0.567757,0.0167801,0
Gm11452,0,0,0,0,0,0
Gm11453,0.000168489,0,2.18E-05,6.89E-05,0.120724,0
Gm11454,0,0,0.186409,0,0,0
Gm11455,0,0,0,0,0,0
Gm11456,0,0,0,0,0,0
Gm11457,0.742561,0.392971,0,0.653519,0.550804,2.05676
Gm11458,0.733973,0.555928,0.649619,0.104388,0.236859,0
Gm11459,0,0,0.431209,0,0,0
Gm11460,0,0,0,0,0,0
Gm11461,0,0,0,0,0,0
Gm11462,0,0,0,0,0,0
Gm11463,0.121333,0.161564,0,0,0,0
Gm11464,0,0,0,0,0,0
Gm11465,0,0,0,0,0,0
Gm11466,0,0,0,0,0,0
Gm11467,0,0,0,0,0,0
Gm11468,0,0,0,0,0,0
Gm11469,0,0,0,0,0,0
Gm11470,0.0235624,0.0647388,0.037428,0.157416,0.0297483,0
Gm11471,0,0,0,0,0,0
Gm11472,0,0,0,0.161772,0,0
Gm11473,0,0,0,0,0,0
Gm11474,0.000117088,0,0,0,0,0
Gm11475,0,0,0,0,0,0
Gm11476,0,0,0.079469,0,0.0319198,0
Gm11477,0.409887,0.0010523,0.00097,0.000824332,0.0697655,0.00118476
Gm11478,1.08563,2.16587,1.95817,3.08065,2.46883,0.745527
Gm11479,0,0,0,0,0,0
Gm11480,0,0,0,0,0,0
Gm11481,0,0,0,0,0,0
Gm11482,0,0,0,0,0,0
Gm11483,0,0,0,0.746116,0,0
Gm11484,0,0,0,0,0,0
Gm11485,0,0,0,0,0,0
Gm11486,0,0,0,0,0,0
Gm11487,0,0,0,0,0,0
Gm11488,0.000371728,0.00474974,0.0633852,0.00296031,9.36E-05,0.0156032
Gm11489,0,0,0,0,0,0
Gm11490,0,0,0,0,0,0
Gm11491,2.11115,2.85403,2.74967,1.24817,2.0829,0
Gm11492,0,0,0,0,0,0
Gm11493,0,0,0,0,0,0
Gm11494,0,0,0,0,0,0
Gm11496,0,0,0,0,0,0
Gm11497,0,0,0,0,0.000847266,0
Gm11498,0,0,0,0,0,0
Gm11499,1.31E-06,0,0,0,0.216113,0
Gm11500,0,0,0,0,0,0
Gm11501,0,0,0,0,0,0
Gm11502,0,0,0,0,0,0
Gm11503,0,0,0,0,0,0
Gm11504,0,0,0,0,0,0
Gm11505,0,0.10464,0.24208,0,0,0
Gm11506,1.65E-08,0,0,0,0,0
Gm11507,0,0,0,0,0,0
Gm11508,0,0,0,0,0,0
Gm11509,0,0,0,0,0,0
Gm11510,0,0,0,0,0,0
Gm11511,0,0,0,0,0,0
Gm11512,1.34634,1.28772,2.27533,1.88184,0.894071,0
Gm11513,0.12767,0,0,0.0721229,0.0829293,0
Gm11514,0,0,0,0,0,0
Gm11515,0,0,0,0,0,0
Gm11516,0,0.0371889,0,0.0632422,0,0.446785
Gm11517,0,0,0,0.389067,0,0
Gm11518,13.0753,14.648,12.1667,16.1873,11.6042,9.02982
Gm11520,0.10488,0,0,0.47547,0,0
Gm11521,0,0,0,0,0,0
Gm11522,0,13.6706,0,0,0,0
Gm11523,0,0,0,0,0,0
Gm11524,0,0,0,0,0,0
Gm11525,0.11802,0,0.0911871,0.058223,0.00584506,0.00629457
Gm11526,2.45893,0,0,0,0,0
Gm11527,0,0.116278,0,0,0,0
Gm11528,0,0,0,0,0,0
Gm11529,0,0,0,0,0,0
Gm11531,0.158062,0.392052,0,0.363814,0,0.158159
Gm11532,0.0151141,0.0204772,0.0357214,0.0339351,0.0190804,0.105933
Gm11533,0,6.26E-05,0.173238,0,0,0
Gm11534,0,0.210568,0,0,0,0
Gm11535,0,0,0,0,0,0
Gm11536,0,0,0.166027,0,0,0
Gm11537,0,0,0,0,0,0
Gm11538,0,0,0,0,0,0
Gm11539,0.00121726,0.0109746,0.00206674,0.000312124,0.145868,0
Gm11540,0,0.195255,0,0,0,0
Gm11541,0,0,0,0,0,0
Gm11542,0,0,0,0,0.0467223,0
Gm11543,0,0,0,0,0,0
Gm11544,0,0,0,0,0,0
Gm11545,0,0,0.398876,0.225511,0.324296,0
Gm11546,0,0,0,0,0,0
Gm11547,0.0973236,0,0.153805,0,0,0
Gm11548,0,0,0,0,0,0
Gm11549,0,0,0,0,0,0
Gm11550,0,0,0,0,0,0
Gm11551,0,0,0,0,0,0
Gm11553,0,0,0,0,0,0
Gm11554,0,0,0,0,0,0
Gm11555,0,0,0,0,0,0
Gm11556,0,0,0,0,0,0
Gm11557,5.61E-07,0.0352241,0,0.0533432,0.0621875,0.000802512
Gm11558,0,0,0,0,0,0
Gm11559,0,0,0,0,0,0
Gm11560,0.00125715,0.14887,0.001291,0.0402166,0.00469687,0.00180051
Gm11561,0,0,0,0,0,0
Gm11562,0,0,0,0,0,0
Gm11563,0,0,0,0,0,0
Gm11564,0,0,0,0,0,0
Gm11565,0,0,0,0,0,0
Gm11566,0,0,0,0,0,0
Gm11567,0,0,0,0,0,0
Gm11568,0,0,0,0,0,0
Gm11569,0,0,0,0,0,0
Gm11570,0,0,0,0,0,0
Gm11571,0,0,0,0,0,0
Gm11572,0.272648,0,0,0.00677928,0.00268725,0
Gm11573,0,0,0,0,0,0
Gm11574,0.473913,0.191211,0.21853,0.314781,0.575296,0.638861
Gm11575,0.013924,0.0209876,0,1.38111,0,0
Gm11576,0,0,0.211226,0,0,0
Gm11577,0,0,0,0,0,0
Gm11578,0,0,0,0,0,0
Gm11579,0,0,0,0,0,0
Gm11581,0.217106,0.0710539,0.57364,0.240757,0.0666253,0
Gm11582,0,0,0,0,0,0
Gm11583,17.7883,5.98163,16.3974,23.3264,40.8824,28.0119
Gm11584,0,0,0,0,0,0
Gm11585,0.00101218,0.00271567,0.0409036,0.0098588,0.0249322,2.13372
Gm11586,3.45601,1.2714,2.15594,1.61597,3.22336,1.64476
Gm11587,0,0,0,0,0,0
Gm11588,0,0,0,0,0,0
Gm11590,0,0,0,0,0,0
Gm11591,0,0,0,0,0,0
Gm11592,0,0,0,0,0,0
Gm11594,0,0,0,0,0,0
Gm11595,0,0,0,0,0,0
Gm11596,0,0,0,0,0,0
Gm11597,0,0,0,0,0,0
Gm11598,0,0,0,0,0,0
Gm11599,0.000319639,0.0827207,0.00339912,0.00142477,0.00139109,0.00183431
Gm11600,0,0,0,0,0,0
Gm11601,0,0,0,0,0,0
Gm11602,0.060811,0,0.0440243,0.100699,0.040268,0
Gm11603,0,0,0,0,0,0
Gm11604,0.0956522,0.0650292,0.000362529,0.106028,0.129215,0
Gm11605,0.0259978,0.0237306,0.0326201,0.0446715,0.0254381,0.014678
Gm11606,0,0,0,0,0,0
Gm11607,0,0,0,0,0,0
Gm11608,0,0,0,0,0,0
Gm11609,0,0,0,0,0,0
Gm11610,1.66581,1.45862,0.700638,0.59996,0.698719,0
Gm11611,0,0.0594516,0,0,0.16796,0
Gm11612,0,0,0,0,0,0
Gm11613,0.658191,0.39885,0.360971,0.833939,0.84629,0.231214
Gm11614,0,0,0,0,0,0
Gm11615,0,0,0,0,0,0
Gm11616,0,0,0.142946,0.20369,0.116144,0
Gm11617,0,0,0,0,0,0
Gm11618,0,0,0,0,0,0
Gm11619,0,1.93787,0,0.813915,0,0
Gm11620,0,0,0,0,0,0
Gm11621,0,0,0,0,0,0
Gm11622,0,0,0,0,0,0
Gm11623,0,0,0,0,0,0
Gm11624,0,0,0,0,0,0
Gm11625,0.00270968,0.459129,0.0262525,0.0330685,0.441798,0
Gm11626,1.18598,1.15875,0,0.317588,0,0
Gm11627,0,0,0,0.196251,0,0
Gm11628,0,0,0,0,0,0
Gm11629,0,0,0,0,0,0
Gm11630,0,0,0,0,0,0
Gm11631,0,0,0,0,0,0
Gm11632,0,0.379376,0.421097,0,0,0.779114
Gm11633,0,0,0,0,0,0
Gm11634,0,0,0,0,0,0
Gm11635,0,0,0,0,0,0
Gm11636,0,0,0.0918213,0,0,0
Gm11637,0,0,0,0,0,0
